name,email,region,products,profileUrl
Statek Apolenka,,530 02 Spojil-Pardubice 2,,https://mapafarem.cz/farma/13387372589
Farma Matějka,,530 02 Barchov,,https://mapafarem.cz/farma/13387372590
Ranc Loucky,,530 02 Ostřešany-Pardubice 2,,https://mapafarem.cz/farma/13387372591
Minifarma Falbgery,,569 82 Borová,,https://mapafarem.cz/farma/13387372592
Farma Martin Novotný,,538 54 Luže,,https://mapafarem.cz/farma/13387372594
Wagyu,,530 02 Pardubice IV,,https://mapafarem.cz/farma/13387372596
Dančí obora - farma,,533 41 Lázně Bohdaneč,,https://mapafarem.cz/farma/13387372597
Pstruhová farma Polanka - Helena Lochmanová,,539 44 Nové Hrady-Proseč u Skutče,,https://mapafarem.cz/farma/13387372601
Petra Pecháčková - Ekofarma Obořice,,538 25 Nasavrky,,https://mapafarem.cz/farma/13387372604
Statek Uhersko - farmářské potraviny,,530 12 Pardubice-Pardubice III,,https://mapafarem.cz/farma/13387372606
Švestky z Podůlšan,,533 45 Podůlšany,,https://mapafarem.cz/farma/13387372609
Farma Pod Kopcem,,539 44 Krouna-Proseč u Skutče,,https://mapafarem.cz/farma/13387372611
Karelský rynek,,592 21 Karlov,,https://mapafarem.cz/farma/13387372612
Z Venkova,,572 01 Polička,,https://mapafarem.cz/farma/13387372615
Prodej ze statku,,565 53 Sloupnice,,https://mapafarem.cz/farma/13387372617
Zelinářství Samuhel,,530 02 Pardubice-Pardubice 2,,https://mapafarem.cz/farma/13387372618
Ovoce a Zelenina - Bartůněk,,530 02 Pardubice V-Zelené Předměstí,,https://mapafarem.cz/farma/13387372621
ZELKO spol. s r.o. - výroba kyselého zelí,,566 01 Bučina,,https://mapafarem.cz/farma/13387372622
Zahradnictví Šnakov,,566 01 Vysoké Mýto,,https://mapafarem.cz/farma/13387372623
Hušek - Zelárna Křivice,,517 21 Týniště nad Orlicí,,https://mapafarem.cz/farma/13387372624
Ovoce Zelenina Sázel,,789 01 Zábřeh,,https://mapafarem.cz/farma/13387372625
Sady Svinčany,,535 01 Svinčany-Přelouč,,https://mapafarem.cz/farma/13387372626
Sady Svinčany - Ing. Jaroslav Nevole,,535 01 Svinčany-Přelouč,,https://mapafarem.cz/farma/13387372627
Ovocná školka Sobíňov,,582 62 Sobíňov,,https://mapafarem.cz/farma/13387372629
Jahody Staré Ždánice a Podůlšany,,533 45 Podůlšany-Opatovice nad Labem,,https://mapafarem.cz/farma/13387372630
Sady Příkazy,,517 42 Doudleby nad Orlicí,,https://mapafarem.cz/farma/13387372631
Mlékárna Proseč u Seče,,538 07 Seč-Seč 1,,https://mapafarem.cz/farma/13387372633
Včelařství - Zdeněk Novotný,,561 02 Dolní Dobrouč,,https://mapafarem.cz/farma/13387372636
Včelařská prodejna Trubec,,530 03 Pardubice I-Bílé Předměstí,,https://mapafarem.cz/farma/13387372638
Včelařství Benda,,538 62 Vejvanovice,,https://mapafarem.cz/farma/13387372643
Včelařství Pospíšil,,285 74 Záboří nad Labem,,https://mapafarem.cz/farma/13387372645
Včelařství Bačovský,,568 02 Mikuleč,,https://mapafarem.cz/farma/13387372646
Vino-thé-ka,,530 02 Pardubice I-Staré Město,,https://mapafarem.cz/farma/13387372648
Vinotéka Ševčík Pardubice - Dubina,,530 12 Pardubice III-Studánka,,https://mapafarem.cz/farma/13387372649
Vinotéka Ševčík Pardubice - Polabiny,,530 09 Pardubice II,,https://mapafarem.cz/farma/13387372650
Vinotéka Ševčík Slatiňany,,538 21 Slatiňany,,https://mapafarem.cz/farma/13387372651
VINODI - specialista na francouzská vína,,533 52 Pardubice II-Polabiny,,https://mapafarem.cz/farma/13387372652
Vinotéka - Roman Nimmertondl,,530 02 Pardubice V,,https://mapafarem.cz/farma/13387372656
Miloš Piskač - Vinný Šenk,,530 03 Pardubice I,,https://mapafarem.cz/farma/13387372657
VÍNO HRUŠKA - vinotéka a penzion Pardubice,,530 02 Pardubice I-Staré Město,,https://mapafarem.cz/farma/13387372659
Vinárna Sklep - vinotéka,,530 02 Pardubice-Pardubice I,,https://mapafarem.cz/farma/13387372661
Maso-Francouz s.r.o.,,530 09 Pardubice II-Polabiny,,https://mapafarem.cz/farma/13387372666
Řeznictví A Uzenářství U Franty,,530 02 Pardubice V,,https://mapafarem.cz/farma/13387372667
"Řeznictví - uzenářství Francouz, s.r.o.",,537 01 Sobětuchy,,https://mapafarem.cz/farma/13387372668
Řeznictví RABBIT,,530 02 Pardubice I-Zelené Předměstí,,https://mapafarem.cz/farma/13387372669
"Řeznictví a uzenářství Francouz, s. r. o.",,538 03 Chrudim-Heřmanův Městec,,https://mapafarem.cz/farma/13387372670
Maso-Francouz s.r.o.,,538 21 Slatiňany,,https://mapafarem.cz/farma/13387372672
Masné Delikatesy - Antonín Stibůrek,,530 03 Pardubice-Pardubice I,,https://mapafarem.cz/farma/13387372674
Řeznictví a uzenářství Luňák Martin,,530 02 Pardubice V-Zelené Předměstí,,https://mapafarem.cz/farma/13387372675
Tradiční nedělní trhy,,535 01 Valy-Přelouč,,https://mapafarem.cz/farma/13387372678
Vánoční trhy Pardubice,,530 02 Pardubice I-Staré Město,,https://mapafarem.cz/farma/13387372679
Farma Drahoš,,569 61 Dolní Újezd,,https://mapafarem.cz/farma/13387372681
Farma Heřmanice,,561 69 Králíky,,https://mapafarem.cz/farma/13387372683
Statek Uhersko,,533 73 Uhersko,,https://mapafarem.cz/farma/13387372686
Rodinná farma Sedmikráska,,592 03 Sněžné,,https://mapafarem.cz/farma/13387372687
Bylinkářka Hana Binková,,538 51 Bítovany,,https://mapafarem.cz/farma/13387372688
Biofarma Sasov,,586 01 Jihlava-Jihlava 1,,https://mapafarem.cz/farma/13387372689
Farma Kozlov,,588 21 Kozlov-Velký Beranov,,https://mapafarem.cz/farma/13387372690
Farma Rohozenská husa,,588 44 Rohozná,,https://mapafarem.cz/farma/13387372691
Farma Sýkorův mlýn s.r.o.,,396 01 Humpolec,,https://mapafarem.cz/farma/13387372692
Farma Duben,,588 13 Ždírec,,https://mapafarem.cz/farma/13387372694
Farma rodiny Němcovy,,594 44 Netín,,https://mapafarem.cz/farma/13387372695
Družstvo Vysočina farma Janovice,,588 13 Polná,,https://mapafarem.cz/farma/13387372698
Farma Škodovi,,675 55 Odunec,,https://mapafarem.cz/farma/13387372700
Farma Kalhov,,588 42 Kalhov,,https://mapafarem.cz/farma/13387372703
Kozí dvorek,,582 22 Olešenka,,https://mapafarem.cz/farma/13387372704
Zdravá farma Lesonice,,675 44 Lesonice,,https://mapafarem.cz/farma/13387372705
BIOfarma Salaš Hájek,,583 01 Chotěboř,,https://mapafarem.cz/farma/13387372710
Biofarma DoRa,,675 51 Jaroměřice nad Rokytnou,,https://mapafarem.cz/farma/13387372711
EKO FARMA Zelené údolí,,594 51 Heřmanov-Křižanov,,https://mapafarem.cz/farma/13387372713
Farma u Prokopů Humpolec,,396 01 Humpolec,,https://mapafarem.cz/farma/13387372714
"Kozí Statek ""Pod Křížkem""",,378 53 Studená-Strmilov,,https://mapafarem.cz/farma/13387372717
"ZAHRADA VYSOČINA, s.r.o.",,591 01 Žďár nad Sázavou-Žďár nad Sázavou 1,,https://mapafarem.cz/farma/13387372721
Líheň Studenec s.r.o.,,675 02 Studenec,,https://mapafarem.cz/farma/13387372722
Farma Jura,,675 05 Bochovice,,https://mapafarem.cz/farma/13387372726
Samosběr jahod,,582 61 Krátká Ves,,https://mapafarem.cz/farma/13387372727
Farma Simandl,,675 32 Jiratice,,https://mapafarem.cz/farma/13387372728
Farma Kala,,30 Lubné,,https://mapafarem.cz/farma/13387372730
Ovocné a růžové školky Šťastných,,584 01 Hněvkovice-Ledeč nad Sázavou,,https://mapafarem.cz/farma/13387372732
Zahradnictví V Ráji,,586 01 Jihlava-Jihlava 1,,https://mapafarem.cz/farma/13387372734
Hospodářský dvůr Bohuslavice s.r.o.,,588 56 Bohuslavice,,https://mapafarem.cz/farma/13387372735
Medárna Hrádek,,395 01 Pacov,,https://mapafarem.cz/farma/13387372737
Ma-Ma rodinná mlékárna,,582 53 Štoky,,https://mapafarem.cz/farma/13387372738
Mléčná Farma Uhelná Příbram ZS Vilémov,,582 45 Uhelná Příbram,,https://mapafarem.cz/farma/13387372739
Včelařství Počátky - Kuklovi,,394 64 Počátky,,https://mapafarem.cz/farma/13387372741
"Včelí farma Českej Med, prodej medu",,594 51 Kozlov,,https://mapafarem.cz/farma/13387372742
Včelařská prodejna a výroba Havlíčkův brod,,580 02 Havlíčkův Brod-Havlíčkův Brod 1,,https://mapafarem.cz/farma/13387372743
Včelařství Domovina,,582 82 Leština u Světlé-Golčův Jeníkov,,https://mapafarem.cz/farma/13387372745
Včelařství Sláma,,580 01 Okrouhlice-Havlíčkův Brod 1,,https://mapafarem.cz/farma/13387372746
Vinařství Osička,,664 64 Dolní Kounice,,https://mapafarem.cz/farma/13387372751
Vinařství Schwarz,,671 56 Grešlové Mýto,,https://mapafarem.cz/farma/13387372752
Vinařství a Hotel Sádek,,675 23 Kojetice-Kojetice na Moravě,,https://mapafarem.cz/farma/13387372753
Rodinné vinařství Rodinné vinařství Matouš - Čeperová,,671 76 Olbramovice,,https://mapafarem.cz/farma/13387372754
Rodinné vinařství Pavel Husák,,664 54 Nesvačilka,,https://mapafarem.cz/farma/13387372755
"THAYA vinařství, spol. s r.o",,669 02 Havraníky,,https://mapafarem.cz/farma/13387372756
Vinařství Židek,,691 27 Popice,,https://mapafarem.cz/farma/13387372757
Vinařství Lahofer,,671 82 Dobšice,,https://mapafarem.cz/farma/13387372758
Vinařství Václav,,693 01 Hustopeče-Hustopeče u Brna,,https://mapafarem.cz/farma/13387372759
VINAŘSTVÍ KERN,,691 81 Březí-Březí u Mikulova,,https://mapafarem.cz/farma/13387372760
Statek u Misařů - Jilem,,378 53 Jilem,,https://mapafarem.cz/farma/13387372761
Vinařství Vyskočil,,696 71 Blatnice pod Svatým Antonínkem,,https://mapafarem.cz/farma/13387372762
Vinařství Pavel Hruška,,696 71 Blatnice pod Svatým Antonínkem,,https://mapafarem.cz/farma/13387372764
Erbovní vinárna,,676 02 Moravské Budějovice-Moravské Budějovice 2,,https://mapafarem.cz/farma/13387372765
Vinařství HRANIČNÍ ZÁMEČEK,,691 44 Lednice na Moravě,,https://mapafarem.cz/farma/13387372766
Vinařství Janoušek,,691 03 Rakvice,,https://mapafarem.cz/farma/13387372767
Řeznictví u Mátlů,,588 21 Kozlov,,https://mapafarem.cz/farma/13387372768
Řeznictví a jídelna - Rodinná farma Jirásek,,393 01 Pelhřimov,,https://mapafarem.cz/farma/13387372769
Farmářská tečka,,588 42 Ústí,,https://mapafarem.cz/farma/13387372770
Maso a uzenářské speciality,,586 01 Jihlava-Jihlava 1,,https://mapafarem.cz/farma/13387372773
Domácí řeznictví-uzenářství Rodina Ráčkova,,674 01 Třebíč-Třebíč 1,,https://mapafarem.cz/farma/13387372774
Řeznictví Kratochvíl s.r.o.,,588 23 Kamenice,,https://mapafarem.cz/farma/13387372776
Řeznictví na Erbence,,586 01 Jihlava-Jihlava 1,,https://mapafarem.cz/farma/13387372777
Jatky Fryšava s.r.o.,,592 04 Fryšava pod Žákovou horou,,https://mapafarem.cz/farma/13387372778
Farma u Jezera Chvojnice,,664 84 Újezd u Rosic,,https://mapafarem.cz/farma/13387372780
Agropenzion a farma Ing. Jaroslav Hajátko,,591 01 Vatín,,https://mapafarem.cz/farma/13387372781
Farma Kundratice,,594 51 Kundratice,,https://mapafarem.cz/farma/13387372782
Bezděkovský mlýn,,588 44 Rohozná,,https://mapafarem.cz/farma/13387372783
Farma Hrnčíř,,393 01 Proseč pod Křemešníkem-Pelhřimov,,https://mapafarem.cz/farma/13387372784
Turistatek Javořice,,588 56 Lhotka,,https://mapafarem.cz/farma/13387372785
Farma Rybníček,,393 01 Pelhřimov,,https://mapafarem.cz/farma/13387372786
Q ranch Bezděkov,,589 01 Pavlov,,https://mapafarem.cz/farma/13387372787
Ubytování Zastráň,,583 01 Nová Ves u Chotěboře,,https://mapafarem.cz/farma/13387372788
Stodola Želiv - svatby Vysočina,,394 44 Želiv,,https://mapafarem.cz/farma/13387372789
Farma Tasov,,675 79 Tasov,,https://mapafarem.cz/farma/13387372790
Ráj Bylinek,,586 01 Jihlava-Jihlava 1,,https://mapafarem.cz/farma/13387372792
Bylinky s.r.o.,,671 72 Miroslav,,https://mapafarem.cz/farma/13387372796
KVĚTOMLUVA,,763 24 Vlachovice,,https://mapafarem.cz/farma/13387372797
Farma Ráječek,,620 00 Brno-Tuřany,,https://mapafarem.cz/farma/13387372799
Farma U tří koníků,,624 00 Brno-Komín,,https://mapafarem.cz/farma/13387372800
Farma u Staré hory,,664 53 Újezd u Brna,,https://mapafarem.cz/farma/13387372801
NAŠE FARMY - obchod s bio produky z naší farmy,,664 34 Kuřim,,https://mapafarem.cz/farma/13387372802
Farma pod Mniší Horou,,624 00 Brno-Brno-Komín,,https://mapafarem.cz/farma/13387372803
BIOfarma Mlsná koza,,664 43 Želešice,,https://mapafarem.cz/farma/13387372804
Jižanský dvorek,,619 00 Brno-jih,,https://mapafarem.cz/farma/13387372805
Vozdecký - rodinné včelařství,,664 34 Kuřim,,https://mapafarem.cz/farma/13387372806
Pštrosí farma s.r.o.,,679 11 Doubravice nad Svitavou,,https://mapafarem.cz/farma/13387372808
Farma Pálava Výroba a prodej sýrů,,692 01 Mikulov-Mikulov na Moravě,,https://mapafarem.cz/farma/13387372809
Farma Brusná,,679 23 Lomnice-Lomnice u Tišnova,,https://mapafarem.cz/farma/13387372810
Ekofarma Jalový dvůr,,684 01 Heršpice,,https://mapafarem.cz/farma/13387372811
Divoké farmy,,679 22 Šebrov-Kateřina-Vranov u Brna,,https://mapafarem.cz/farma/13387372812
Eko Farma Holý Vrch,,693 01 Kurdějov-Hustopeče u Brna,,https://mapafarem.cz/farma/13387372815
Farma Člupy,,685 01 Bučovice,,https://mapafarem.cz/farma/13387372816
EKOFARMA PROBIO s.r.o.,,691 74 Velké Hostěrádky,,https://mapafarem.cz/farma/13387372817
Ekofarma Nelepeč,,666 01 Tišnov-Tišnov 1,,https://mapafarem.cz/farma/13387372818
Farma Noe,,679 05 Březina,,https://mapafarem.cz/farma/13387372819
Farma Ovčí Terasy,,691 07 Němčičky,,https://mapafarem.cz/farma/13387372820
Farma Ovečky Hustopeče,,693 01 Hustopeče-Hustopeče u Brna,,https://mapafarem.cz/farma/13387372821
FARMA HRANÁČ,,683 03 Nemojany,,https://mapafarem.cz/farma/13387372822
Kozí farma Opatovice,,664 61 Opatovice,,https://mapafarem.cz/farma/13387372823
Farmbox.cz,,664 67 Syrovice,,https://mapafarem.cz/farma/13387372825
Od farmáře,,628 00 Brno-Brno-sever,,https://mapafarem.cz/farma/13387372826
Farmářská prodejna Mitrovsky Angus,,602 00 Brno-střed,,https://mapafarem.cz/farma/13387372827
Dobrej Špajz,,616 00 Brno,,https://mapafarem.cz/farma/13387372828
Čočkův BioJarmark,,602 00 Brno-střed,,https://mapafarem.cz/farma/13387372830
Koloniál,,602 00 Brno-střed,,https://mapafarem.cz/farma/13387372831
Farmoška,,690 02 Břeclav-Břeclav 2,,https://mapafarem.cz/farma/13387372833
Zelinářství Němeček,,696 71 Blatnice pod Svatým Antonínkem,,https://mapafarem.cz/farma/13387372839
Ovoce a zelenina Kratochvílovi,,664 64 Kupařovice,,https://mapafarem.cz/farma/13387372840
Jasmínko - Ovoce a zelenina,,635 00 Brno,,https://mapafarem.cz/farma/13387372843
Zelenina Brožek,,671 34 Horní Dunajovice,,https://mapafarem.cz/farma/13387372845
Moravská meruňka - Ovocnářství Roman Křivka,,691 10 Kobylí,,https://mapafarem.cz/farma/13387372846
Zahradnictví Brabec,,664 42 Modřice,,https://mapafarem.cz/farma/13387372847
ZP Otice a.s.,,747 81 Otice,,https://mapafarem.cz/farma/13387372849
Ovoce zelenina Uhman,,696 62 Strážnice,,https://mapafarem.cz/farma/13387372850
Čeroz,,643 00 Brno-Chrlice,,https://mapafarem.cz/farma/13387372851
Sady Starý Lískovec,,625 00 Brno-Starý Lískovec,,https://mapafarem.cz/farma/13387372852
Ovocnářské družstvo,,625 00 Brno-Starý Lískovec,,https://mapafarem.cz/farma/13387372853
FARMA U TŘÍ DUBŮ s.r.o.,,671 81 Znojmo 5,,https://mapafarem.cz/farma/13387372854
FARMA U TŘÍ DUBŮ s.r.o.,,671 61 Stošíkovice na Louce,,https://mapafarem.cz/farma/13387372855
Ovocnářství Buzrla,,691 01 Moravský Žižkov,,https://mapafarem.cz/farma/13387372856
Zahradnictví Urban Brno,,664 43 Želešice,,https://mapafarem.cz/farma/13387372857
Agro Fabičovic,,691 23 Ivaň-Pohořelice,,https://mapafarem.cz/farma/13387372859
MLÉKÁRNA KLÍČ,,671 64 Božice,,https://mapafarem.cz/farma/13387372861
Mini Mlékárna,,680 01 Ludíkov-Boskovice,,https://mapafarem.cz/farma/13387372865
Minimlékárna Devět křížů,,664 83 Domašov-Domašov u Brna,,https://mapafarem.cz/farma/13387372866
Včelařství Vydra,,602 00 Brno-střed,,https://mapafarem.cz/farma/13387372872
Šťastná včela,,671 75 Jezeřany-Maršovice,,https://mapafarem.cz/farma/13387372873
Včelařství Vybíral,,671 31 Únanov,,https://mapafarem.cz/farma/13387372876
Včelařství Sedláček,,685 01 Bučovice,,https://mapafarem.cz/farma/13387372878
VČELÍ POTŘEBY,,615 00 Brno-Židenice,,https://mapafarem.cz/farma/13387372879
Vinařství Holánek,,691 23 Ivaň,,https://mapafarem.cz/farma/13387372883
Vinařství Na Důlku,,664 63 Žabčice,,https://mapafarem.cz/farma/13387372884
Vinařský dvůr na faře,,691 23 Ivaň,,https://mapafarem.cz/farma/13387372885
Melkusovi - rodinné vinařství,,696 14 Čejč,,https://mapafarem.cz/farma/13387372886
Vinařství VÍNO JARMILA s.r.o.,,691 85 Dolní Dunajovice,,https://mapafarem.cz/farma/13387372887
Sonberk,,691 27 Popice,,https://mapafarem.cz/farma/13387372888
Vinařství Starý vrch,,693 01 Hustopeče-Hustopeče u Brna,,https://mapafarem.cz/farma/13387372889
Vinařství Machovský,,693 01 Hustopeče u Brna,,https://mapafarem.cz/farma/13387372890
Vinařství Stávek,,696 12 Hovorany,,https://mapafarem.cz/farma/13387372891
Vinařství Rauš s.r.o.,,692 01 Mikulov-Mikulov na Moravě,,https://mapafarem.cz/farma/13387372892
Rodinné vinařství Guldanovi,,691 71 Diváky,,https://mapafarem.cz/farma/13387372893
Vinařství Kamínek,,693 01 Kurdějov,,https://mapafarem.cz/farma/13387372894
Vinařství Štěpán Maňák,,696 49 Žádovice,,https://mapafarem.cz/farma/13387372895
Vinařství Žarošice,,696 34 Žarošice,,https://mapafarem.cz/farma/13387372896
Vinařství Pelikán,,696 31 Bukovany,,https://mapafarem.cz/farma/13387372897
Vinařství Válka,,691 64 Nosislav,,https://mapafarem.cz/farma/13387372898
Vinařství Zbyněk Dohnálek,,696 14 Čejč,,https://mapafarem.cz/farma/13387372899
Vinařství Rozařín,,664 55 Moutnice,,https://mapafarem.cz/farma/13387372900
Masová Bedýnka,,613 00 Brno-sever-Černá Pole,,https://mapafarem.cz/farma/13387372901
Řeznictví a uzenářství Kratinovi,,664 48 Moravany-Moravany u Brna,,https://mapafarem.cz/farma/13387372902
"FARMA ZELENKA Lidická, Brno",,602 00 Brno-střed-Černá Pole,,https://mapafarem.cz/farma/13387372904
Řeznictví a uzenářství Jan Vepřek,,616 00 Brno-Žabovřesky,,https://mapafarem.cz/farma/13387372905
"D-MASO, s.r.o.",,664 08 Blažovice,,https://mapafarem.cz/farma/13387372906
Zemědělská Farma Bureš Ladislav,,683 21 Pustiměř,,https://mapafarem.cz/farma/13387372907
Řeznictví a uzenářství Štulpovi s.r.o.,,664 31 Lelekovice,,https://mapafarem.cz/farma/13387372908
"Farmářské Trhy, Břeclav...",,690 02 Břeclav-Břeclav 2,,https://mapafarem.cz/farma/13387372910
Královopolské trhy,,612 00 Brno-Královo Pole,,https://mapafarem.cz/farma/13387372911
Eva Sedláková,,679 13 Šošůvka,,https://mapafarem.cz/farma/13387372915
Farma U Hájenky,,666 03 Sentice,,https://mapafarem.cz/farma/13387372916
Zoofarma - Penzion Konírna,,671 28 Velký Karlov-Jaroslavice,,https://mapafarem.cz/farma/13387372917
Bylinková prodejna,,612 00 Brno-Brno-Královo Pole,,https://mapafarem.cz/farma/13387372919
Dary přírody - Azeret Herbs,,612 00 Brno-Královo Pole,,https://mapafarem.cz/farma/13387372920
"BYLINCA, s.r.o.",,690 02 Břeclav-Břeclav 3,,https://mapafarem.cz/farma/13387372923
SONNENTOR biočaje a biokoření,,602 00 Brno-střed,,https://mapafarem.cz/farma/13387372924
Farma Čech,,751 11 Pavlovice u Přerova,,https://mapafarem.cz/farma/13387372926
Zlatá farma,,798 12 Vrbátky-Kralice na Hané,,https://mapafarem.cz/farma/13387372927
Farma Blatec,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372928
"U farmářů, Holice 778, olomouc",,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372929
FrutaFarm,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372930
Farma Smržice,,798 17 Smržice,,https://mapafarem.cz/farma/13387372932
Ing. Jaroslav Spurný,,779 00 Olomouc 9,,https://mapafarem.cz/farma/13387372937
"Zdenka Horníková, Farma Zdeňka, rostlinná a živočišná výroba",,753 66 Hustopeče nad Bečvou,,https://mapafarem.cz/farma/13387372947
Kozí farma Nikáda,,798 29 Koválovice-Osíčany-Tištín,,https://mapafarem.cz/farma/13387372950
Grunt Vlkovi,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372951
Levandulový statek Bezděkov,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372953
OD Senimo,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372954
Hanácký Grunt,,784 01 Litovel,,https://mapafarem.cz/farma/13387372955
Farmářská prodejna,,790 01 Jeseník-Jeseník 1,,https://mapafarem.cz/farma/13387372957
Sklizeno 8. května,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372958
Krámek - Dobré jídlo z Losin farmářské a regionální produkty,,788 15 Velké Losiny,,https://mapafarem.cz/farma/13387372959
Šnečí Farma Nahošovice,,751 14 Nahošovice-Dřevohostice,,https://mapafarem.cz/farma/13387372960
Ovoce a Zelenina,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372963
Ze-za-hrátky,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372964
Váš Zelinář s.r.o.,,792 01 Bruntál-Bruntál 1,,https://mapafarem.cz/farma/13387372965
LICEA Prostějov,,796 01 Prostějov-Prostějov 1,,https://mapafarem.cz/farma/13387372967
MK Fruit s.r.o.,,787 01 Šumperk-Šumperk 1,,https://mapafarem.cz/farma/13387372968
Lyopotraviny s.r.o.,,789 01 Zábřeh,,https://mapafarem.cz/farma/13387372969
Lučické sady (Eduard Kozák - ovocnářství),,753 64 Bělotín,,https://mapafarem.cz/farma/13387372970
sady Nesét,,789 73 Úsov,,https://mapafarem.cz/farma/13387372971
Zemědělské družstvo Haňovice,,783 21 Haňovice,,https://mapafarem.cz/farma/13387372972
PALOMO a.s.,,789 83 Loštice,,https://mapafarem.cz/farma/13387372973
Okrasná školka Droždín,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372974
Ovocnářství Mezice,,783 32 Náklo,,https://mapafarem.cz/farma/13387372975
Jahodárna Chválkovice,,683 23 Ivanovice na Hané,,https://mapafarem.cz/farma/13387372978
Farma Lička prodejna,,742 56 Sedlnice,,https://mapafarem.cz/farma/13387372979
ÚSOVSKO a.s.,,789 73 Klopina,,https://mapafarem.cz/farma/13387372982
Zemědělské družstvo Unčovice,,784 01 Litovel,,https://mapafarem.cz/farma/13387372983
Farma Němetice,,756 43 Kelč,,https://mapafarem.cz/farma/13387372984
Mléčná farma Jezdkovice,,747 55 Jezdkovice-Litultovice,,https://mapafarem.cz/farma/13387372985
Statek Zaoral Čabová,,793 05 Moravský Beroun,,https://mapafarem.cz/farma/13387372986
Mlékárna u Macurů,,739 13 Kunčice pod Ondřejníkem,,https://mapafarem.cz/farma/13387372988
Prodej mléka a sýrů,,793 05 Moravský Beroun,,https://mapafarem.cz/farma/13387372989
MORAVAN Mléčná farma a.s.,,742 58 Kateřinice,,https://mapafarem.cz/farma/13387372990
Automat s mléčnými výrobky z farmy Menšík,,739 13 Kunčice pod Ondřejníkem,,https://mapafarem.cz/farma/13387372991
Včelařské potřeby Koppová - Velkoobchod,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387372994
Včelařství Vranik,,747 87 Budišov nad Budišovkou,,https://mapafarem.cz/farma/13387372997
Váš včelař,,790 84 Mikulovice-Mikulovice u Jeseníku 1,,https://mapafarem.cz/farma/13387372998
"Výrobna mezistěn a včelařských potřeb, s.r.o.",,798 44 Stražisko,,https://mapafarem.cz/farma/13387373001
Medový obchůdek,,753 52 Skalička-Skalička u Hranic,,https://mapafarem.cz/farma/13387373005
Rodinné včelařství Klinkovští,,742 57 Libhošť,,https://mapafarem.cz/farma/13387373008
Naše Vinotéka - Víno se zárukou,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373009
Naše Vinotéka - víno se zárukou,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373010
Vinotéka Petry Kobzové,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373011
Naše Vinotéka - víno se zárukou,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373012
"OpenWine, s.r.o.",,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373013
Vinárna Pod Pálavou,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373014
Vinostrada,,130 00 Praha-Olomouc 9,,https://mapafarem.cz/farma/13387373015
Naše Vinotéka - víno se zárukou,,785 01 Šternberk-Šternberk 1,,https://mapafarem.cz/farma/13387373016
Vinárna Radovino,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373017
Naše Vinotéka - víno se zárukou,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373018
Vinotéka U Tří Bratří,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373019
Volařík Wine & Café,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373020
VINOSFERA,,9 Olomouc 9,,https://mapafarem.cz/farma/13387373024
4. OLOMOUCKÁ VINOTÉKA - AVITIS s.r.o.,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373025
Vinný šenk U Zlatého beránka,,779 00 Olomouc-Olomouc 9,,https://mapafarem.cz/farma/13387373026
SVĚT VÍNA,,796 07 Držovice-Prostějov 7,,https://mapafarem.cz/farma/13387373027
Štěpánovská Vinotéka,,783 13 Štěpánov-Štěpánov u Olomouce,,https://mapafarem.cz/farma/13387373028
Náměstí T.G.Masaryka Lipník nad Bečvou,,751 31 Lipník nad Bečvou,,https://mapafarem.cz/farma/13387373029
Jesenické trhy,,790 01 Jeseník-Jeseník 1,,https://mapafarem.cz/farma/13387373031
Agroturistika Malá Morávka,,793 36 Malá Morávka,,https://mapafarem.cz/farma/13387373032
Farma U Nýdrlů,,790 53 Stará Červená Voda,,https://mapafarem.cz/farma/13387373033
Farma Bovine Heřmanovice - ubytování a farmářské výrobky z Jeseníků,,793 74 Heřmanovice,,https://mapafarem.cz/farma/13387373035
Farma Vystrkov,,757 01 Poličná-Valašské Meziříčí,,https://mapafarem.cz/farma/13387373036
